Data	Standard1-bit	Standard1.5-bit	Standard2-bit	Standard2.3-bit	Standard2.8-bit	Standard3-bit	Standard3.2-bit	Standard3.9-bit	Standard4-bit	Standard5-bit	SleekitLight1-bit	SleekitLight1.5-bit	SleekitLight2-bit	SleekitLight2.3-bit	SleekitLight2.8-bit	SleekitLight3-bit	SleekitLight3.2-bit	SleekitLight3.9-bit	SleekitLight4-bit	SleekitLight5-bit
opt-350m/22.fc2	0.019834298640489578	0.010245404206216335	0.006485897582024336	0.004530744627118111	0.0026679071597754955	0.0021498012356460094	0.0017753677675500512	0.0007749213255010545	0.0006982553750276566	0.000226847012527287	0.018819790333509445	0.009722588583827019	0.006158897653222084	0.004287381656467915	0.0025121949147433043	0.0020255635026842356	0.0016705150483176112	0.0007289593340829015	0.0006558331078849733	0.00021115157869644463
opt-350m/22.self_attn.k_proj	1.2451428174972534	0.3982164263725281	0.18629470467567444	0.10422301292419434	0.051254741847515106	0.036082956939935684	0.028690792620182037	0.010017258115112782	0.008842870593070984	0.0023014871403574944	0.7589377164840698	0.18753769993782043	0.09950655698776245	0.06855346262454987	0.04151039570569992	0.032247722148895264	0.027633704245090485	0.010363609530031681	0.009306835010647774	0.002382444217801094
opt-350m/22.self_attn.out_proj	0.010251794941723347	0.0050699105486273766	0.0031465552747249603	0.0021779737435281277	0.0012388556497171521	0.0010035044979304075	0.0008177651325240731	0.00035123949055559933	0.00031610074802301824	9.659061470301822e-05	0.010144198313355446	0.0049707284197211266	0.0030829831957817078	0.002134633017703891	0.0012129971291869879	0.0009825797751545906	0.0008013800252228975	0.0003433288657106459	0.0003092870756518096	9.470424265600741e-05
opt-350m/22.self_attn.q_proj	0.46172672510147095	0.17338263988494873	0.09688664972782135	0.06385135650634766	0.034927595406770706	0.027145210653543472	0.022150931879878044	0.008729690685868263	0.007710444275289774	0.0020931498147547245	0.4153575003147125	0.1594594568014145	0.09175357222557068	0.06084228307008743	0.03413618728518486	0.02652209997177124	0.02159898728132248	0.008648103103041649	0.007609534077346325	0.0020768949761986732
opt-350m/22.self_attn.v_proj	0.13735656440258026	0.06662029027938843	0.040863651782274246	0.02735312469303608	0.015059160068631172	0.012064173817634583	0.009734811261296272	0.003981234971433878	0.003557264804840088	0.0010338795837014914	0.13339018821716309	0.06471150368452072	0.039654627442359924	0.026614302769303322	0.014631281606853008	0.011698504909873009	0.009445322677493095	0.0038560405373573303	0.00344961229711771	0.0010048910044133663
opt-350m/23.fc1	0.18324992060661316	0.07069583237171173	0.040688931941986084	0.026918862015008926	0.014801360666751862	0.011709285899996758	0.00949791632592678	0.003868237603455782	0.003451202530413866	0.000999408308416605	0.14749938249588013	0.06441323459148407	0.038434337824583054	0.025727149099111557	0.014286164194345474	0.011350050568580627	0.009225863963365555	0.0037696799263358116	0.0033722827211022377	0.000979881500825286
opt-350m/23.fc2	0.016836144030094147	0.008535897359251976	0.005551083013415337	0.003978506661951542	0.0023760655894875526	0.0020017209462821484	0.0016632518963888288	0.0008297746535390615	0.0007497355691157281	0.00026323553174734116	0.015649456530809402	0.007910944521427155	0.00502614164724946	0.0034951320849359035	0.002055465243756771	0.0016670569311827421	0.001387857599183917	0.0006160386838018894	0.000556355225853622	0.00017870715237222612
opt-350m/23.self_attn.k_proj	0.4340997338294983	0.15975113213062286	0.08695676922798157	0.055322036147117615	0.030154826119542122	0.023391829803586006	0.018829677253961563	0.007514322176575661	0.006665179505944252	0.0018871987704187632	0.3445044755935669	0.1284988522529602	0.07259617745876312	0.04826929047703743	0.027517562732100487	0.022102564573287964	0.01800851710140705	0.00766979344189167	0.0067692408338189125	0.001922474941238761
opt-350m/23.self_attn.out_proj	0.01589442975819111	0.0070472294464707375	0.003992224112153053	0.0026758192107081413	0.0014271900290623307	0.0011348898988217115	0.0009221046348102391	0.0003879573196172714	0.0003464571782387793	0.00010206166189163923	0.014552755281329155	0.006514564622193575	0.003791444469243288	0.002535386011004448	0.0013672786299139261	0.0010853307321667671	0.0008819070062600076	0.0003709675802383572	0.0003321087278891355	9.872353984974325e-05
opt-350m/23.self_attn.q_proj	0.2884517312049866	0.12691962718963623	0.07476939260959625	0.04959569126367569	0.027754008769989014	0.021930774673819542	0.01777052879333496	0.007282190956175327	0.006458480376750231	0.0018404453294351697	0.2715006470680237	0.12060680985450745	0.0717858299612999	0.047887057065963745	0.026810938492417336	0.021257653832435608	0.017239846289157867	0.007086483761668205	0.006302574183791876	0.0018048639176413417
opt-350m/23.self_attn.v_proj	0.17674890160560608	0.08750548958778381	0.053654640913009644	0.035934243351221085	0.020105235278606415	0.016051173210144043	0.013026012107729912	0.005372983403503895	0.0047980002127587795	0.0013916164170950651	0.16990239918231964	0.08473064005374908	0.051678914576768875	0.03475742042064667	0.019392840564250946	0.015447055920958519	0.012570997700095177	0.005180928856134415	0.00463151466101408	0.0013516774633899331
opt-350m/3.fc1	0.17168448865413666	0.06655530631542206	0.03710966184735298	0.02349907159805298	0.012498252093791962	0.00970590952783823	0.007820328697562218	0.003112107515335083	0.002787038218230009	0.00079577905125916	0.17542347311973572	0.06649699807167053	0.037982277572155	0.02371043898165226	0.01252854522317648	0.009718446061015129	0.007810224313288927	0.0031003099866211414	0.0027693123556673527	0.0007944774115458131
opt-350m/3.fc2	0.007881605997681618	0.0038931844756007195	0.0023917481303215027	0.0016394779086112976	0.0009241079678758979	0.0007339246803894639	0.0006096084252931178	0.0002471937332302332	0.00022602852550335228	6.549554382218048e-05	0.0076651317067444324	0.0037807761691510677	0.002306543057784438	0.0015838041435927153	0.0008769773994572461	0.0006956558208912611	0.0005731175770051777	0.00022981256188359112	0.00020789516565855592	6.101685721660033e-05
opt-350m/3.self_attn.k_proj	0.529598593711853	0.1276521384716034	0.050407201051712036	0.029506877064704895	0.015083007514476776	0.011563416570425034	0.009274686686694622	0.0036840797401964664	0.0032601128332316875	0.0009254430187866092	0.3519934415817261	0.0814012736082077	0.04353850334882736	0.027800992131233215	0.015096144750714302	0.011733608320355415	0.009433546103537083	0.0037909154780209064	0.0033496287651360035	0.0009434251114726067
opt-350m/3.self_attn.out_proj	0.0020165510941296816	0.0008853795006871223	0.0005201189196668565	0.0003473601827863604	0.00019411098037380725	0.00015248978161253035	0.00012464684550650418	5.027444422012195e-05	4.457763861864805e-05	1.2779008102370426e-05	0.0019339731661602855	0.0008320373599417508	0.0004957701312378049	0.00033175150747410953	0.0001882620999822393	0.00014815668691881	0.00012145702203270048	4.949806316290051e-05	4.389198147691786e-05	1.2668313502217643e-05
opt-350m/3.self_attn.q_proj	0.3967052102088928	0.1273052841424942	0.05294186249375343	0.03063180111348629	0.016127586364746094	0.012413278222084045	0.010029351338744164	0.003990409895777702	0.00352370273321867	0.0009863462764769793	0.2741433382034302	0.08284901827573776	0.0457148477435112	0.029813263565301895	0.016099194064736366	0.012474345974624157	0.010025184601545334	0.003973468206822872	0.0035099582746624947	0.0009787371382117271
opt-350m/3.self_attn.v_proj	0.10984151065349579	0.046028025448322296	0.02636849135160446	0.01684478297829628	0.008925024420022964	0.0069726905785501	0.005544653628021479	0.002204660791903734	0.0019463282078504562	0.0005561932921409607	0.11279525607824326	0.04343909025192261	0.02526114508509636	0.01592322252690792	0.008430471643805504	0.006623378023505211	0.005259009078145027	0.0020678089931607246	0.0018294345354661345	0.0005236216238699853
opt-350m/4.fc1	0.17683479189872742	0.06895210593938828	0.03876712918281555	0.024704618379473686	0.013213559053838253	0.010297824628651142	0.008313171565532684	0.0033349564764648676	0.0029853698797523975	0.0008552051149308681	0.1772497147321701	0.06820569932460785	0.039434969425201416	0.02493305131793022	0.013254760764539242	0.01033066213130951	0.008317789062857628	0.003327353624626994	0.002972822403535247	0.000855765538290143
opt-350m/4.fc2	0.008823847398161888	0.0044101532548666	0.0027166756335645914	0.0018669846467673779	0.0010477928444743156	0.0008350764983333647	0.0006909462390467525	0.00027375115314498544	0.0002487461897544563	7.19795934855938e-05	0.008673688396811485	0.004317224957048893	0.0026462851092219353	0.0018100399756804109	0.0010036955354735255	0.0007969591533765197	0.0006556190783157945	0.00026082631666213274	0.00023738032905384898	6.938043952686712e-05
opt-350m/4.self_attn.k_proj	0.631783127784729	0.15703916549682617	0.060039862990379333	0.03392801433801651	0.01698141172528267	0.013003014028072357	0.010438335128128529	0.0041303085163235664	0.0036615822464227676	0.001029981765896082	0.39185279607772827	0.089839868247509	0.04881097748875618	0.03154778108000755	0.017178939655423164	0.013336094096302986	0.010869314894080162	0.0042829811573028564	0.0037976549938321114	0.00104827294126153
opt-350m/4.self_attn.out_proj	0.002450981643050909	0.0010834098793566227	0.0006444210885092616	0.00042632181430235505	0.00023904074623715132	0.00018835358787328005	0.00015360878023784608	6.372192001435906e-05	5.628001963486895e-05	1.6443595086457208e-05	0.0023507005535066128	0.0010414491407573223	0.0006227734265848994	0.00041915616020560265	0.00023842275550123304	0.00018783562700264156	0.000154464301886037	6.418730481527746e-05	5.690094985766336e-05	1.6459525795653462e-05
opt-350m/4.self_attn.q_proj	0.38820114731788635	0.13174812495708466	0.05676848441362381	0.033206015825271606	0.017551440745592117	0.013546109199523926	0.010924624279141426	0.004347433336079121	0.0038430127315223217	0.0010726868640631437	0.2867857813835144	0.09109389781951904	0.050249043852090836	0.032554980367422104	0.017760928720235825	0.01366562768816948	0.011024214327335358	0.004352503456175327	0.0038664424791932106	0.0010713478550314903
opt-350m/4.self_attn.v_proj	0.10570358484983444	0.04476321116089821	0.025873050093650818	0.01672147586941719	0.008918248116970062	0.007003400940448046	0.005589336156845093	0.002229440025985241	0.001976683735847473	0.0005653812550008297	0.10913974046707153	0.04293087497353554	0.02513754367828369	0.016101200133562088	0.008586851879954338	0.006767213810235262	0.005394794978201389	0.0021443774458020926	0.0018958770669996738	0.0005434656050056219
opt-350m/5.fc1	0.19117221236228943	0.0718759149312973	0.04029764235019684	0.025584913790225983	0.013761532492935658	0.010783717036247253	0.008686523884534836	0.0035061740782111883	0.003133533988147974	0.0009014305542223155	0.1808728277683258	0.06985357403755188	0.040710724890232086	0.02586369588971138	0.013858703896403313	0.010828671976923943	0.008702450431883335	0.0035035591572523117	0.003130255499854684	0.0009009313653223217
opt-350m/5.fc2	0.008902439847588539	0.004406169056892395	0.002715445589274168	0.0018615566659718752	0.0010355515405535698	0.00082829047460109	0.0006779523682780564	0.0002778159105218947	0.00025168221327476203	7.6623386121355e-05	0.008750852197408676	0.00435031671077013	0.0026873538736253977	0.0018543149344623089	0.001029148232191801	0.0008260307367891073	0.000675827672239393	0.0002758801565505564	0.0002491695631761104	7.458961044903845e-05
opt-350m/5.self_attn.k_proj	0.7439377307891846	0.19575583934783936	0.06658560037612915	0.031617626547813416	0.014585047960281372	0.011086106300354004	0.008884112350642681	0.0035156470257788897	0.0031199667137116194	0.0008866871939972043	0.36277323961257935	0.07484704256057739	0.04128687083721161	0.027605224400758743	0.014997354708611965	0.011776493862271309	0.009500010870397091	0.0037602363154292107	0.0033260034397244453	0.0009204228990711272
opt-350m/5.self_attn.out_proj	0.002077041659504175	0.0009099568706005812	0.0005449645104818046	0.0003610446583479643	0.00020465491979848593	0.00016352898092009127	0.0001330169616267085	5.561174839385785e-05	4.937532503390685e-05	1.4410100448003504e-05	0.0020305984653532505	0.0008908840827643871	0.0005384483956731856	0.0003577668685466051	0.00020460711675696075	0.0001643070427235216	0.00013334938557818532	5.5506254284409806e-05	4.938594065606594e-05	1.4352459402289242e-05
opt-350m/5.self_attn.q_proj	0.6743062734603882	0.22059161961078644	0.07147257775068283	0.032158367335796356	0.014998393133282661	0.011614792980253696	0.00933654885739088	0.0037390184588730335	0.00332093657925725	0.0009427265031263232	0.3232114911079407	0.07970654219388962	0.04321849346160889	0.0288933627307415	0.01568056270480156	0.012209584936499596	0.009835748933255672	0.003862949786707759	0.0034388492349535227	0.0009519043378531933
opt-350m/5.self_attn.v_proj	0.1022176593542099	0.04356981813907623	0.02539123222231865	0.016560904681682587	0.008870664052665234	0.006991012021899223	0.005564186722040176	0.002223408780992031	0.0019735225941985846	0.0005647040670737624	0.10362425446510315	0.04163053631782532	0.02435177005827427	0.015909656882286072	0.008503281511366367	0.006708355154842138	0.005357075482606888	0.0021263237576931715	0.0018928705248981714	0.0005434198537841439
opt-350m/6.fc1	0.19942720234394073	0.07608036696910858	0.04285994917154312	0.027532223612070084	0.014845708385109901	0.011660170741379261	0.009391801431775093	0.0038000335916876793	0.003399656619876623	0.000976322335191071	0.1868477165699005	0.07376449555158615	0.04309600591659546	0.02757757529616356	0.014881040900945663	0.011660360731184483	0.009397640824317932	0.0037903112825006247	0.00338989170268178	0.0009772027842700481
opt-350m/6.fc2	0.010551486164331436	0.005225254222750664	0.0032244971953332424	0.0022031015250831842	0.001226116088218987	0.0009787343442440033	0.0008010681485757232	0.00033025359152816236	0.00029643799643963575	9.023033635457978e-05	0.0103381909430027	0.005134284496307373	0.0031620056834071875	0.00217317882925272	0.0012067884672433138	0.0009685368277132511	0.0007898199837654829	0.0003257179050706327	0.00029368457035161555	8.870741294231266e-05
opt-350m/6.self_attn.k_proj	1.3321573734283447	0.3166651725769043	0.10389592498540878	0.04382248967885971	0.01825520023703575	0.013644731603562832	0.01102820411324501	0.004408617503941059	0.0038994497153908014	0.0010993360774591565	0.5497352480888367	0.09570524096488953	0.053891971707344055	0.039471935480833054	0.021443631500005722	0.0170185137540102	0.013848084956407547	0.005176992621272802	0.0046315924264490604	0.001194813521578908
opt-350m/6.self_attn.out_proj	0.0030973711982369423	0.0014267177321016788	0.00085854297503829	0.0005773772718384862	0.0003273997572250664	0.0002625408233143389	0.00021434463269542903	9.105624485528097e-05	8.147298649419099e-05	2.414436312392354e-05	0.0030653756111860275	0.0014190968358889222	0.0008511817432008684	0.0005780536448583007	0.00032884228858165443	0.00026398859336040914	0.00021527643548324704	9.109226084547117e-05	8.148179040290415e-05	2.3976670490810648e-05
opt-350m/6.self_attn.q_proj	0.7461591958999634	0.24889329075813293	0.085687056183815	0.03758377209305763	0.0170753076672554	0.013136026449501514	0.010548273101449013	0.004197652451694012	0.003732672892510891	0.0010537521447986364	0.37815773487091064	0.09193933755159378	0.049413394182920456	0.03350936621427536	0.018149985000491142	0.014103934168815613	0.011409858241677284	0.004477967508137226	0.00396747188642621	0.0010834563290700316
opt-350m/6.self_attn.v_proj	0.08763149380683899	0.03823572397232056	0.02266114391386509	0.014862057752907276	0.008076193742454052	0.006389742251485586	0.005129808094352484	0.0020608645863831043	0.0018364819698035717	0.0005256527219898999	0.08842568099498749	0.03686778247356415	0.021812155842781067	0.014368204399943352	0.0077965897507965565	0.006198232993483543	0.004976779688149691	0.00199405150488019	0.0017703489866107702	0.0005099121481180191
opt-350m/7.fc1	0.2112586796283722	0.08223786950111389	0.04693214222788811	0.030390776693820953	0.016422200947999954	0.012922127731144428	0.010418243706226349	0.004221603274345398	0.003770675277337432	0.0010825693607330322	0.19869166612625122	0.08004330843687057	0.046868644654750824	0.0302443727850914	0.01637839898467064	0.012874400243163109	0.01037396490573883	0.004199515096843243	0.003748400369659066	0.001078388886526227
opt-350m/7.fc2	0.013026385568082333	0.006488775834441185	0.004012623336166143	0.0027614771388471127	0.001544030848890543	0.0012425994500517845	0.0010139700025320053	0.00043148567783646286	0.0003849544154945761	0.00012122085900045931	0.012598784640431404	0.006311844568699598	0.003911028150469065	0.002689460525289178	0.0015034051612019539	0.0012135179713368416	0.0009882193990051746	0.00041699755820445716	0.0003743516281247139	0.00011607158376136795
opt-350m/7.self_attn.k_proj	1.1000754833221436	0.28099578619003296	0.10402941703796387	0.04679706692695618	0.02059931680560112	0.015568036586046219	0.012601085007190704	0.005034035071730614	0.004462875425815582	0.00127010652795434	0.5141056180000305	0.10635818541049957	0.06000044196844101	0.04372742772102356	0.02416989393532276	0.01912160962820053	0.015663646161556244	0.0059096431359648705	0.005289779510349035	0.0013764308532699943
opt-350m/7.self_attn.out_proj	0.004330442287027836	0.002066644374281168	0.0012605966767296195	0.000853097764775157	0.0004895281745120883	0.0003897173155564815	0.00031834375113248825	0.00013494922313839197	0.00011966795136686414	3.560825280146673e-05	0.004276781342923641	0.0020375889725983143	0.0012360109249129891	0.000838138977997005	0.0004788195947185159	0.0003802402934525162	0.00031248334562405944	0.0001320407900493592	0.00011731515405699611	3.489997470751405e-05
opt-350m/7.self_attn.q_proj	0.6043116450309753	0.19589510560035706	0.07705608755350113	0.04019306227564812	0.019378598779439926	0.014925239607691765	0.012017931789159775	0.0047233025543391705	0.004215886816382408	0.0011819058563560247	0.3672271966934204	0.09989809989929199	0.05565039440989494	0.037509046494960785	0.020273100584745407	0.015844084322452545	0.01288105919957161	0.005026680417358875	0.004474511370062828	0.0012181708589196205
opt-350m/7.self_attn.v_proj	0.09506252408027649	0.04319492727518082	0.025812290608882904	0.017081839963793755	0.009294062852859497	0.007370627950876951	0.005909287836402655	0.0023829136043787003	0.002120374469086528	0.0006075779092498124	0.0942646861076355	0.04148577153682709	0.024866551160812378	0.01649564877152443	0.008973941206932068	0.007112470455467701	0.005734586622565985	0.0023014103062450886	0.0020489816088229418	0.0005904310382902622
opt-350m/8.fc1	0.2060764729976654	0.08286792784929276	0.04784206673502922	0.031266145408153534	0.016908328980207443	0.013364915736019611	0.010755864903330803	0.004368554800748825	0.0039009861648082733	0.0011282693594694138	0.19505536556243896	0.08052768558263779	0.04744016379117966	0.031038468703627586	0.01682501845061779	0.013291794806718826	0.010695398785173893	0.0043404195457696915	0.0038755908608436584	0.001121992594562471
opt-350m/8.fc2	0.016273505985736847	0.008213498629629612	0.005120591726154089	0.0035311589017510414	0.00201213825494051	0.0016056717140600085	0.001334299216978252	0.0005561701254919171	0.0005053119966760278	0.00015799503307789564	0.015712285414338112	0.00797874853014946	0.00497025903314352	0.0034341791179031134	0.001958155073225498	0.0015660945791751146	0.0012988047674298286	0.0005399539368227124	0.0004903000080958009	0.00015252632147166878
opt-350m/8.self_attn.k_proj	0.9479798078536987	0.22809016704559326	0.09374736249446869	0.05255023017525673	0.025708414614200592	0.01944407820701599	0.01569080352783203	0.00627092644572258	0.005561931990087032	0.0015610785922035575	0.5257429480552673	0.1225108876824379	0.07182081043720245	0.052033066749572754	0.02960813418030739	0.023254387080669403	0.019477015361189842	0.007313554175198078	0.006526223383843899	0.0016892595449462533
opt-350m/8.self_attn.out_proj	0.006079618353396654	0.0029226457700133324	0.0017940711695700884	0.0012209475971758366	0.0007027095416560769	0.0005583569873124361	0.000457648653537035	0.0001934574538609013	0.00017152514192275703	5.104899173602462e-05	0.006044774316251278	0.002901574596762657	0.0017748925602063537	0.001205549226142466	0.0006904801120981574	0.0005483978893607855	0.0004513613530434668	0.0001901090727187693	0.00016892695566639304	5.014918860979378e-05
opt-350m/8.self_attn.q_proj	0.49062392115592957	0.16582661867141724	0.0817611813545227	0.046334244310855865	0.023898977786302567	0.018639158457517624	0.015019571408629417	0.00593957956880331	0.005282512865960598	0.001473341486416757	0.36643171310424805	0.118805892765522	0.06664322316646576	0.04460803419351578	0.024452947080135345	0.019213374704122543	0.015687545761466026	0.006151419132947922	0.005457064602524042	0.001493888208642602
opt-350m/8.self_attn.v_proj	0.100007563829422	0.04637458920478821	0.028073638677597046	0.01864643767476082	0.010252170264720917	0.008148113265633583	0.0065534403547644615	0.0026573818176984787	0.0023753587156534195	0.0006830960628576577	0.09904229640960693	0.04492807015776634	0.027237627655267715	0.018140681087970734	0.009945960715413094	0.007901322096586227	0.006383911240845919	0.002575869672000408	0.0023002629168331623	0.0006647035479545593
opt-350m/9.fc1	0.20134451985359192	0.08367321640253067	0.04848753660917282	0.03187047690153122	0.017239470034837723	0.013663653284311295	0.010991579852998257	0.004461999982595444	0.003979656845331192	0.0011504900176078081	0.18850798904895782	0.08024008572101593	0.047600843012332916	0.03146746754646301	0.01713426783680916	0.013582189567387104	0.0109332837164402	0.0044423299841582775	0.0039560310542583466	0.0011450601741671562
opt-350m/9.fc2	0.016199946403503418	0.008321978151798248	0.005253209732472897	0.0036396468058228493	0.0021267845295369625	0.0016948624979704618	0.0014091081684455276	0.0005948196048848331	0.0005388995632529259	0.00016820098971948028	0.01552585233002901	0.008000299334526062	0.005050703417509794	0.003498540259897709	0.0020283793564885855	0.0016168884467333555	0.0013405387289822102	0.0005630073719657958	0.0005086709861643612	0.00015870110655669123
opt-350m/9.self_attn.k_proj	0.6954226493835449	0.17986075580120087	0.08568880707025528	0.05136629566550255	0.026189472526311874	0.02036523073911667	0.016204463317990303	0.006345786154270172	0.0056559075601398945	0.0015615755692124367	0.468409925699234	0.12989553809165955	0.07468705624341965	0.05065779387950897	0.02836914360523224	0.022315017879009247	0.01841076835989952	0.007033416535705328	0.006270234007388353	0.0016537436749786139
opt-350m/9.self_attn.out_proj	0.0067307837307453156	0.003241550177335739	0.002000235952436924	0.0013549734139814973	0.0007816499564796686	0.0006192047148942947	0.0005062590935267508	0.00021386919252108783	0.0001889241684693843	5.579851858783513e-05	0.006742703728377819	0.0032351326663047075	0.0019791419617831707	0.0013366141356527805	0.0007640998810529709	0.0006072659743949771	0.0004965372500009835	0.00020786112872883677	0.00018511764938011765	5.445766873890534e-05
opt-350m/9.self_attn.q_proj	0.3553926944732666	0.1360187530517578	0.07755734026432037	0.0491878017783165	0.026221873238682747	0.020572315901517868	0.01631879433989525	0.006377811077982187	0.005700711160898209	0.001558735966682434	0.3350774347782135	0.13132934272289276	0.0761931985616684	0.0485052727162838	0.02593192830681801	0.02043069154024124	0.016191018745303154	0.006341921631246805	0.0056587085127830505	0.0015500591835007071
opt-350m/9.self_attn.v_proj	0.11298669874668121	0.051360078155994415	0.030885161831974983	0.02043978124856949	0.011105320416390896	0.008819523267447948	0.007075311616063118	0.0028491306584328413	0.0025332693476229906	0.0007263761945068836	0.1119033545255661	0.049900636076927185	0.03004901111125946	0.01992149092257023	0.010842946358025074	0.008599460124969482	0.006901075132191181	0.002771842060610652	0.0024705338291823864	0.0007065284880809486
