Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
opt-125m/3.fc1	mse	0.003670455189421773	0.003584814490750432	0.0034567750990390778	0.0032873551826924086	0.0031944478396326303	0.0032783958595246077	0.0036458864342421293
opt-125m/3.fc2	mse	8.210124360630289e-05	8.209620864363387e-05	8.213231194531545e-05	8.228410297306255e-05	8.27703916002065e-05	8.4150698967278e-05	8.752782741794363e-05
opt-125m/3.self_attn.k_proj	mse	1.027106523513794	1.004807710647583	0.9599084258079529	0.91739422082901	0.8836824893951416	0.8768933415412903	0.9102126955986023
opt-125m/3.self_attn.out_proj	mse	3.4285098081454635e-05	3.426739203860052e-05	3.4230197343276814e-05	3.420735083636828e-05	3.459473737166263e-05	3.599803676479496e-05	3.911956082447432e-05
opt-125m/3.self_attn.q_proj	mse	0.9199411273002625	0.890984296798706	0.8449528813362122	0.8074257969856262	0.7749626636505127	0.7674924731254578	0.7958927154541016
opt-125m/3.self_attn.v_proj	mse	0.005161735229194164	0.005115277599543333	0.005062723066657782	0.005028068087995052	0.005146129056811333	0.005535419564694166	0.006309079471975565
opt-125m/4.fc1	mse	0.0067864288575947285	0.006286635994911194	0.005699012894183397	0.005255745258182287	0.005100633017718792	0.0052294437773525715	0.005759099032729864
opt-125m/4.fc2	mse	0.00017010093142744154	0.0001701305154711008	0.00017030297021847218	0.00017082772683352232	0.00017268204828724265	0.00017808879783842713	0.00018969310622196645
opt-125m/4.self_attn.k_proj	mse	1.7774934768676758	1.746748447418213	1.6883958578109741	1.5933715105056763	1.5197674036026	1.4944438934326172	1.516419768333435
opt-125m/4.self_attn.out_proj	mse	4.985338819096796e-05	4.9850958021124825e-05	4.982728205504827e-05	4.989569424651563e-05	5.0243426812812686e-05	5.163764217286371e-05	5.5456093832617626e-05
opt-125m/4.self_attn.q_proj	mse	1.1508777141571045	1.1280550956726074	1.0829395055770874	1.010151982307434	0.9549300074577332	0.9361218810081482	0.9568427205085754
opt-125m/4.self_attn.v_proj	mse	0.006779589224606752	0.006743369624018669	0.006661262828856707	0.006624873261898756	0.006705842446535826	0.007072810083627701	0.007899250835180283
opt-125m/5.fc1	mse	0.005320368800312281	0.00508800009265542	0.004790908191353083	0.004566872492432594	0.00448957784101367	0.004600960295647383	0.005060782190412283
opt-125m/5.fc2	mse	0.00025858983281068504	0.0002586693153716624	0.000258809479419142	0.0002595839905552566	0.00026380360941402614	0.0002743674849625677	0.0002969306951854378
