Data	Scaling	GPTQ	GPTQ+BiasCorrection	GPTQWithBiasCorrection
opt-350m/3.self_attn.v_proj	mse	0.047346752136945724	0.0472208708524704	0.04657265916466713
opt-350m/4.fc1	mse	0.07309829443693161	0.07216164469718933	0.06928126513957977
opt-350m/4.fc2	mse	0.004413047805428505	0.004409142769873142	0.004380847327411175
opt-350m/4.self_attn.k_proj	mse	0.16698849201202393	0.1635606735944748	0.14534354209899902
opt-350m/4.self_attn.out_proj	mse	0.0010906616225838661	0.0010886171367019415	0.0010840489994734526
opt-350m/4.self_attn.q_proj	mse	0.1384943127632141	0.13368865847587585	0.12477689981460571
opt-350m/4.self_attn.v_proj	mse	0.04598097503185272	0.045839935541152954	0.04508984833955765
opt-350m/5.fc1	mse	0.07579506188631058	0.0745803490281105	0.07144942879676819
opt-350m/5.fc2	mse	0.004408477805554867	0.004405491054058075	0.004372242838144302
opt-350m/5.self_attn.k_proj	mse	0.20563314855098724	0.19908833503723145	0.17043828964233398
opt-350m/5.self_attn.out_proj	mse	0.0009180668275803328	0.0009157888125628233	0.0009104717755690217
opt-350m/5.self_attn.q_proj	mse	0.22969357669353485	0.21644224226474762	0.19322997331619263
opt-350m/5.self_attn.v_proj	mse	0.04552134871482849	0.0453936830163002	0.04435361176729202
opt-350m/6.fc1	mse	0.08030185103416443	0.07917732000350952	0.07577574253082275
opt-350m/6.fc2	mse	0.005228269845247269	0.005224942695349455	0.00519607774913311
opt-350m/6.self_attn.k_proj	mse	0.3347320556640625	0.32587411999702454	0.2726479768753052
opt-350m/6.self_attn.out_proj	mse	0.0014323790092021227	0.0014289183309301734	0.001422547153197229
opt-350m/6.self_attn.q_proj	mse	0.25957152247428894	0.24479585886001587	0.2159672975540161
opt-350m/6.self_attn.v_proj	mse	0.03956979885697365	0.039466194808483124	0.03901565074920654
opt-350m/7.fc1	mse	0.08656325191259384	0.08545363694429398	0.0816318690776825
opt-350m/7.fc2	mse	0.00648977467790246	0.006485789082944393	0.006448408588767052
opt-350m/7.self_attn.k_proj	mse	0.2944909930229187	0.28714925050735474	0.2421320080757141
opt-350m/7.self_attn.out_proj	mse	0.002073093084618449	0.0020694779232144356	0.0020569968037307262
opt-350m/7.self_attn.q_proj	mse	0.20450060069561005	0.19595259428024292	0.1756879985332489
opt-350m/7.self_attn.v_proj	mse	0.044334083795547485	0.04422500729560852	0.043520715087652206
opt-350m/8.fc1	mse	0.08713950216770172	0.08623898029327393	0.08278286457061768
opt-350m/8.fc2	mse	0.008218656294047832	0.008213762193918228	0.008179830387234688
opt-350m/8.self_attn.k_proj	mse	0.23987391591072083	0.23640018701553345	0.20363594591617584
opt-350m/8.self_attn.out_proj	mse	0.0029285268392413855	0.0029194713570177555	0.002906271256506443
opt-350m/8.self_attn.q_proj	mse	0.17307893931865692	0.1694042682647705	0.1567462980747223
opt-350m/8.self_attn.v_proj	mse	0.047234468162059784	0.04712516814470291	0.04654638469219208
opt-350m/9.fc1	mse	0.08785558491945267	0.08688750118017197	0.08327536284923553
opt-350m/9.fc2	mse	0.008329221978783607	0.008322948589920998	0.00828230008482933
opt-350m/9.self_attn.k_proj	mse	0.19126008450984955	0.18924662470817566	0.16924360394477844
opt-350m/9.self_attn.out_proj	mse	0.0032603121362626553	0.0032531367614865303	0.0032281253952533007
opt-350m/9.self_attn.q_proj	mse	0.1431320756673813	0.14197447896003723	0.1370539665222168
opt-350m/9.self_attn.v_proj	mse	0.052667923271656036	0.05253282189369202	0.05178673937916756
